Barcode_ID,Product_Name,Kalori_100g (Kcal),Ingredients
8690681201883,MARET IZGARALIK SUCUK 240 GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8697471726908,MARET KANGAL SUCUK 300 G TEKLI,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681202712,MARET KOKTEYL SOSIS 200GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681202521,MARET KOKTEYL SOSİS 350 GR KÜVET,300.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690681201593,MARET MANGAL SUCUK 360 GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681207120,MARET PASTIRMA 100 GR,300.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8697471726830,MARET PASTIRMA 100 GR,300.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8697471725642,MARET PRATIK HINDI SALAM 60GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681205386,MARET PRATIK SALAM 60GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681202552,MARET PRATIK SOSIS 120GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681203139,MARET SALAM 250 GR DILLI SALAM,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681203191,MARET SALAM 250 GR MACAR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681203436,MARET SALAM 250 GR TOMBUL FISTIKLI MACAR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681205072,MARET SALAM 250 GR YORE,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681205485,MARET SALAM 650GR YÖRE PİLİÇ,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681205362,MARET SALAM 750 GR AFIYET,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681205546,MARET SALAM MACAR 250GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681205539,MARET SALAM PİLİÇ EDT 900GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681205256,MARET SALAM UZUN MACAR 1200GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681205508,MARET SALAM UZUN PILIC AFIYETLE 650GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690527010969,MARET SALAM YÖRE TOMBUL 225GR,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681202118,MARET SOSIS 240 GR SOYULMUS 5 LI,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681202514,MARET SOSIS 250 GR DANA KOKTEYL,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681202637,MARET SOSIS 250 GR PILIC KOKTEYL,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681202347,MARET SOSIS 500GR DANA KOKTEYL,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681201951,MARET SUCUK 225 GR PILIC YORE,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681210076,MARET SUCUK MANGAL LEZZETİ 350GR PİLİÇ,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681201456,MARET SUCUK YÖRE 225GR PİLİÇ,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681205492,MARET TOMBUL SALAM PILIC 220 GR AFIYETLE,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690681202217,MARET YÖRE SOSİS 240 GR,300.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690681201425,MARET YÖRE SUCUK 250 GR-ACILI,300.0,"Et Karışımı (Dana/Piliç), Dana Yağı, Tuz, Baharat Karışımı, Sarımsak, Stabilizör, Antioksidan (Askorbik Asit), Koruyucu (Sodyum Nitrit E250)"
8690103194014,MARMARA BİRLİK 10 KG ZEYTİN,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103000230,MARMARA BİRLİK RİVİERA ZEYTİN YAĞI 250ML CAM,884.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103141919,MARMARA BİRLİK RİVİERA ZEYTİN YAĞI 5 LT,884.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103179318,MARMARA BİRLİK S.ZEYTİN 400GR AZ TUZLU,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8691515030501,MARMARA ÇAY 500 GR-KIRMIZI,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103500013,MARMARA UNİMAR ZEYTİN 2 KG,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103115484,MARMARA ZEYTİN 1 KG,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103141667,MARMARABİRLİK 1 LT RİVİERA Z.YAĞI,884.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103910591,MARMARABİRLİK 1400 GR ZEYTİN,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103141889,MARMARABİRLİK 2 LT RİVİERA Z.YAĞI PET,884.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103142060,MARMARABİRLİK 250 ML SIZMA Z.YAĞI,884.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103141568,MARMARABİRLİK 500 ML RİVİERA Z.YAĞI,884.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103142565,MARMARABİRLİK 500 ML SIZMA Z.YAĞI,884.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103142664,MARMARABİRLİK SIZMA Z.YAĞI 1 LT,884.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103003118,MARMARABİRLİK SOSLU ZEYTİN 350 GR,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103118539,MARMARABİRLİK ZEYTİN 500 GR,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103198531,MARMARABİRLİK ZEYTİN 500 GR-351 380,150.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
5000159407236,MARS CIKOLATA 51 GR,451.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
8698509294413,MATRAX ÇİKOLATA 35 GR,451.4,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
8690504262909,MAVİ YEŞİL BİSKÜVİ 50 GR-KAYISI,450.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690504263005,MAVİ YEŞİL ÇİKOLATA 40 GR,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
8690526097350,MAXIMUS ÇİKOLATA 40 GR,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
8698313731210,MAXİMA 460 GR-ÇİKOLATA VANİLYA GOLF,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
8691720026801,MAXİS ÇİKOLATA 30 GR,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
8697785180120,MAYBAL BAL 225 GR,280.0,%100 Doğal Çiçek/Çam Balı
8697452117282,MAYMİKS PUDRA ŞEKERİ 125 GR.,387.2,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690103853058,MB.CIZIK ZEYTIN 400G,150.0,"Siyah/Yeşil Zeytin, Su, Tuz, Asitliği Düzenleyici (Laktik Asit), Sertleştirici (Kalsiyum Klorür)"
8690627021971,MEHMET EFENDI KURU KAHVE 12LI 6GR,0.0,%100 Kavrulmuş ve Öğütülmüş Kahve Çekirdekleri
8690627021209,MEHMET EFENDI TURK KAHVESI 100 GR,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690627023401,MEHMET EFENDI TURK KAHVESI 250 GR,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690627023500,MEHMET EFENDI TURK KAHVESI 500 GR,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8699073291501,MELIS FASULYE TURS.720GR,350.0,%100 Bakliyat / Tahıl
8697445591013,MEMİŞSAN BALDO PRİNÇ 1KG.,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8697413348724,MEMLEK BULGUR 900 GR.PİLAVLIK,350.0,%100 Bakliyat / Tahıl
8697413348601,MEMLEKET NOHUT 900 GR,350.0,%100 Bakliyat / Tahıl
8695820004424,MENENGİÇ KAHVESİ 300 GR,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
87108026,MENTOS SEKER 37.5 GR FRUIT,386.7,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
80733164,MENTOS SEKER 37.5 GR KARPUZ,386.7,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
87108019,MENTOS SEKER 37.5 GR NANE SAKIZLI DRAJE,386.7,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
87311396,MENTOS SEKER 37.5 GR RAINBOW SAKIZLI DRAJE,386.7,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
8990800003641,MENTOS SEKER 37.5GR CILEK,386.7,Şeker Pancarından Üretilmiş Kristal / Küp Şeker
87308679,MENTOS ŞEKER 37 GR-COLA,386.5,"Su, Şeker veya Fruktoz Şurubu, Karbondioksit, Renklendirici (Karamel E150d), Asitliği Düzenleyici (Fosforik Asit), Doğal Aroma Vericiler, Kafein"
8680645879029,MER CICEK BALI 225 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8680645879005,MER CICEK BALI 460 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8680645879036,MER SUZME CAM BALI 850GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8680645879098,MER SUZME CICEK BAL 280 GR,280.0,%100 Doğal Çiçek/Çam Balı
8698573500663,MER SUZME CICEK BALI 225 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8698573500687,MER SUZME CICEK BALI 850 G,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8680645879012,MER SUZME CICEK BALI 850 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695486002543,MERAKLILAR 250 GR LEBLEBI SEKERI P-14,387.2,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695486000136,MERAKLILAR 250 GR TUZLU FISTIK P-02,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695486001591,MERAKLILAR 250 GR TUZLU LEBLEBI P-10,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695486002499,MERAKLILAR 250 GR TUZSUZ FISTIK P-11,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695486002475,MERAKLILAR 250 GR TUZSUZ IRI KABAK C.P-05-1,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799004048,METIN GUL RECELI 360 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799000354,METIN INCIR RECELI 360 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799020833,METIN KAKAOLU FINDIKLI KREMA 225 GR,449.8,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799004109,METIN RECEL 360GR AHUDUDU KAVANOZ,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799004116,METIN RECEL 360GR KUSBURNU,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799005885,METIN RECEL AHUDUDU 1800 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799004710,METIN RECEL AHUDUDU 700 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799005892,METIN RECEL BOGURTLEN 1800 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799004819,METIN RECEL BOGURTLEN 360 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799005601,METIN RECEL CILEK 1800 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799004031,METIN RECEL CILEK 360 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799004277,METIN RECEL CILEK 700 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799004024,METIN RECEL KAYISI 360 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799004260,METIN RECEL KAYISI 700 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799004239,METIN RECEL SEFTALI 700GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799005700,METIN RECEL VISNE 1800 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799004017,METIN RECEL VISNE 360 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799004253,METIN RECEL VISNE 700 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799008008,METİN ÇİLEK REÇEL 1300 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799007001,METİN KAYISI REÇELİ 1300 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690799000545,METİN SÜZME BAL 700 G,280.0,%100 Doğal Çiçek/Çam Balı
8690799000538,metin süzme bal 700 gr,280.0,%100 Doğal Çiçek/Çam Balı
8690799009005,METİN VİŞNE REÇELİ 1300 GR,280.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695350194305,MEYNA 9110229 60GR AYCEKIRDEK KLSK MAXI BOL TUZLU,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695350190581,MEYNA 9111402 MAXI 80GR YER FIST.TUZLU,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695350190703,MEYNA 9111403 FAMILY 180GR YER FIST.TUZLU,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8695350190796,MEYNA KABUKLU FISTIK TUZSUZ 250GR,0.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690792014723,MEYSU 1 LT KARISIK MEYVE SUYU,50.0,"Su, Meyve Püresi/Konsantresi, Şeker, Asitliği Düzenleyici (Sitrik Asit)"
7622210281357,MILKA 62 GR KURABIYELI FINDIKLI CIKOLATA (KARE),450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622210128867,MILKA BAR CIKOLATA 45 GR CARAMEL,448.9,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622300283551,MILKA BATON CIK.35GR SUTLU,60.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690515005793,MILKA BATON CIKOLATA 25 GR FISTIKLI,448.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622210274366,MILKA BATON CIKOLATA 32 GR FINDIKLI,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
8690515005809,MILKA BATON CIKOLATA 32 GR FINDIKLI,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622210274397,MILKA BATON CIKOLATA 32 GR SUTLU,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
8690515005786,MILKA BATON CIKOLATA 32 GR SUTLU,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622210174567,MILKA BUBBLY 80 GR SUTLU,60.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
7622210175793,MILKA BUBBLY 83 GR SUTLU BADEMLI,60.2,Bilinmiyor (Görüntü İşleme ile Taranacak)
7622300382315,MILKA CIKOLATA 100 GR KAHVE KEYFI,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622300250225,MILKA DIKDORTGEN CIKOLATA 100 GR CIKOLATA RUYASI,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622200007332,MILKA DIKDORTGEN CIKOLATA 100 GR CILEK YOGURT,450.0,"Pastörize İnek Sütü, Yoğurt Kültürü"
7622400005190,MILKA DIKDORTGEN CIKOLATA 100 GR HAPPY COWS,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622300249311,MILKA DIKDORTGEN CIKOLATA 100 GR KARAMEL,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622300183226,MILKA DIKDORTGEN CIKOLATA 80 GR ANTEP FISTIKLI,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622200009794,MILKA DIKDORTGEN CIKOLATA 80 GR BEYAZ,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
8690515001382,MILKA DIKDORTGEN CIKOLATA 80 GR BITTER,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
8690515007339,MILKA DIKDORTGEN CIKOLATA 80 GR BONIBONLU,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622200009770,MILKA DIKDORTGEN CIKOLATA 80 GR FINDIKLI,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622200009763,MILKA DIKDORTGEN CIKOLATA 80 GR SUTLU,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622200009800,MILKA DIKDORTGEN CIKOLATA 80 GR UZUMLU FINDIKLI,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622210451255,MILKA DIKDORTGEN CIKOLATA 87GR PETIT,450.6,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622210262233,MILKA KARE CIKOLATA 65 GR SUTLU,449.2,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622300576240,MILKA KARE CIKOLATA 75 GR FINDIKLI,450.7,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622300523329,MILKA KARE CIKOLATA 80 GR CILEK-YOGURT,450.0,"Pastörize İnek Sütü, Yoğurt Kültürü"
7622300421533,MILKA KARE CIKOLATA 80 GR SUTLU,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622300126964,MILKA M-JOY BUTUN ANTEP FISTIKILI CIKOLATA 55 GR,450.9,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7622300395704,MILKA TABL.100GR KAHVE,0.0,%100 Kavrulmuş ve Öğütülmüş Kahve Çekirdekleri
7622300617820,MILKA TABLET CIKOLATA 100 GR OREO,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
7614500010013,MILKA TOBLERONE 100 GR SUTLU,60.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
7614500035788,MILKA TOBLERONE 200 GR SUTLU,60.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
7614500034033,MILKA TOBLERONE 400 GR SUTLU,60.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8690283783305,MILKER CLASSIC KAHVE 100 GR EKO PK,0.0,%100 Kavrulmuş ve Öğütülmüş Kahve Çekirdekleri
8690283783312,MILKER GOLD KAHVE 100 GR EKO PK,0.0,%100 Kavrulmuş ve Öğütülmüş Kahve Çekirdekleri
8690283783190,MILKER KAHVE KREMASI 200 GR,450.0,%100 Kavrulmuş ve Öğütülmüş Kahve Çekirdekleri
8690283711216,MILKER SICAK CIKOLATA 1000 GR,450.0,"Şeker, Kakao Yağı, Kakao Kitlesi, Tam Yağlı Süt Tozu, Peyniraltı Suyu Tozu, Kakao Tozu, Emülgatör (Soya Lesitini), Aroma Verici (Vanilin)"
8699745009205,MILUPA APTAMIL 1200 GR 1 NO BEBEK SUTU TOZ,60.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8699745008130,MILUPA APTAMIL 250 ML MUZLU PIRINCLI GECE,350.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8699745008925,MILUPA APTAMIL 6*200 ML COCUK DEVAM SUTU,60.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8699745011130,MILUPA APTAMIL COCUK 250 GR PEYNIRLI PEKMEZLI,300.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
8699745007744,MILUPA APTAMIL SUTLU PRINCLI 500 GR,60.0,Bilinmiyor (Görüntü İşleme ile Taranacak)
4008976590064,MILUPA CAY KARISIK BITKI 200 GR GECE CAYI,0.0,%100 Siyah Çay Yaprakları
8699745001254,MILUPA CORBA 250 GR SUT-KARISIK-SEBZE,60.0,Pastörize / UHT İnek Sütü
8697425715002,MINSALT 500GR SODYUMU AZALTILMIS IYOTLU TUZ,0.0,"Rafine İyotlu/İyotsuz Deniz/Göl Tuzu, Topaklanmayı Önleyici (E536)"
